department,title,author,date,views,link,content
electronic_engineering,"2023학년도 2학기 등록금 납부 안내 (재학생, 복학생, 재입학생)",전자정보공학부,2023. 08. 31,1117,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1290&pNo=40&code=notice,"2023학년도 2학기 등록금 납부 안내 (재학생, 복학생, 재입학생)
2023. 08. 31
1117
1.-2023학년도-2학기-등록금-납부-안내.pdf
0학점 등록도 등록급 납부의 절차를 거쳐야합니다!
1. 등록금 납부기간
구분
일정
비고
등록금 고지서 출력
2023.8.10.(목) 10:00 ~
u-SAINT 조회
정규 등록
2023.8.23.(수) 9:00 ~ 8.29.(화) 16:00
추가 등록
2023.9.4.(월) 9:00 ~ 9.6.(수) 16:00
학부 학점등록은 추가등록기간만 납부가능
2.
등록금 고지서 출력
(2023.8.10. 10
시부터 출력 가능
)
:
학교 홈페이지 > u-SAINT포털 > 로그인 > 등록/장학 탭 클릭 > 등록금고지서출력
▷ SMS 문자수신(‘우리은행 입금전용계좌’로 납부 시 알림문자를 받는 서비스) 신청: ‘등록금고지서출력’ 화면에서 매년 1회 신청해야 하며, 납부기간 시작 3일 전까지 신청시 반영 (이동전화번호 입력형식: 010-****-****)
▷ 등록금고지서는 별도로 발송하지 않습니다.
▷ 개인정보보호법에 의거
학생의 등록금 고지 정보는 개인정보에 해당하므로
u-SAINT
포털 이용 또는 재무
·
회계팀 본인 방문으로만 확인이 가능하며
,
유선으로는 안내가 불가합니다
.
▷ 장학금 등이 추가 반영될 경우 등록금 납부금액이 변동될 수 있으니,
등록기간
1~2
일전 등록금고지서를 출력하여 확인
해주시기 바랍니다.
3. 등록금 납부방법 (재학생, 복학생, 재입학생)
납부방법
대상
유의사항
온라인
뱅킹
전체
▷등록금고지서에 기재된 우리은행 입금계좌(
학생 개인전용 가상계좌
)로 송금
▷
납부금액 총액으로만 입금이 가능하며
,
입금자명은 관계없음
▷타행이체, 인터넷뱅킹, 텔레뱅킹, ATM 이체 가능
* 우리은행이 아닌 타 은행에서 이체 시 발생하는 수수료는 학생개인부담
▷
우
리은행 인터넷 공과금 납부가능
(
로그인
⇨
공과금
⇨
등록금
⇨
조회
/
납부
)
은행창구납부
전체
▷수납은행: 우리은행
▷등록금고지서 지참 후 전국 수납은행 영업점 방문 납부(은행 영업시간 내)
WeChat Pay
중국인
유학생
▷납부방법 : TST 학비결제 홈페이지(
http://tsttuition.com/)
납부
▷인증번호 : 생년월일 6자리 숫자
▷유의사항 : 납부일로부터 4영업일에 등록
u-SAINT
등록
전액
장학생
▷등록방법 : 등록금 납부기간 내 조회·신청 가능하며,
u-SAINT
등록금고지서 출력 화면에서
‘
등록금
0
원 납부신청
’
체크 후
‘
확인
’
으로 완료
▷유의사항 :
필수 납부금액
‘0
원
’
을 납부하고자 하는 학생에 한함
.
※
등록금 카드납부 불가
4. 등록금 납부확인
가. 실시간 납부조회 (은행 납부 및 한국장학재단 학자금 대출실행 납부에 한함)
1) u-SAINT 로그인 > 등록/장학 > ‘등록금고지서 조회’ 내역에서 ‘입금일자’ 확인
2) u-SAINT 로그인 > 등록/장학 > ‘실시간등록금납부조회’에서 확인
3) SMS 문자수신 신청 학생의 경우 우리은행에서 입금 문자 전송
4) 숭실대학교 홈페이지 > 학사 > 학사정보 > 등록 하단 ‘
실시간 납부조회
’에서 확인
나. 등록 확인
(은행영업일 17시 이전 납부 시 당일 18시 이후, 17시 이후 납부 시 익일 18시 이후 확인 가능)
1) u-SAINT 로그인 > 등록/장학 > ‘등록금납입이력조회’ 등록일자 반영확인
2) u-SAINT 로그인 > 등록/장학 > ‘등록금 납부 확인서’ 발급가능
3) 주민센터 팩스민원 신청으로 ‘등록금 납부확인서’ 발급가능(대리인 가능)
5. 등록 유의사항
가. 매 학기 학교에서 지정한 기간 내에 고지된 등록금을 납부하지 않거나 휴학하지 않을 경우 학칙 제29조에 의거하여 제적 처리됩니다.
나. 수업료 전액을 장학금으로 받더라도 필수 납부금액은 반드시 납부해야 등록 처리되며, 필수 납부금액을 납부하지 않을 시 미등록 제적 처리됩니다.
다. 복학, 재입학 등으로 학적이 변동된 학생은 변동 학년도의 등록금을 납부하여야 합니다.
라. 납입한 등록금이 과오납된 경우에는 그 금액 전액을 반환하며, 제적 또는 자퇴 등으로 반환을 요청할 경우 등록금 반환기준에 따라 반환할 수 있습니다.
마. 학사과정의 경우 소정기일 내에 등록금을 납부한 후 학적변동(휴학)시 수업료는 반환기준에 따라 반환됩니다.
바. 대학원 과정의 경우 소정기일 내에 등록금을 납부한 후 학기 중 수업일수 1/2선(2023년 10월 23일)이내 학적변동(휴학)시 복학학기에 등록대체됩니다.
6. 장학금 수혜자 등록안내
가. 장학금이 반영된 납부금액을 동일한 방법으로 납부
나. 수업료 전액을 장학금으로 받더라도 필수 납부금액은 반드시 납부해야 등록 처리됨.
다.
전액 장학생으로 납부금액이
“0
원
”
인 학생도 반드시
“0
원 납부
”
를 완료하여야 하며
,
등록과정을 거치지 않을 시 미등록 처리됨
.
▷ 등록금 필수납부금 0원 납부방법 (1개의 납부방법 선택, 납부기간 동일)
u-SAINT 로그인 후 등록금고지서 출력 화면에서 ‘0원 납부신청’(정규/추가 등록기간에 한함)
등록금 고지서를 출력하여 우리은행 지점창구를 방문하여 납부
우리은행 인터넷 공과금 납부를 통해 등록금 납부
7. 학점등록 안내(학부)
※ 학사팀 별도 공지사항 참조
가. 대상 : 수업연한(8학기, 단 5년제 학생은 10학기)이 경과하고도 졸업에 필요한 학점을 이수하지 못하여 수학을 계속하는 경우, 그 부족학점 수가 9학점 이하인 학생.
나. 학점등록 금액산출기준: 해당 학과의 수업료를 기준으로 아래와 같이 적용
등록학점
1~3학점
4~6학점
7~9학점
10학점이상
납부금액
수업료의 1/6
수업료의 1/3
수업료의 1/2
전액
다. 등록금 납부기간 : 2023.9.4.(월) 9:00 ~ 9.6.(수) 16:00
(추가학기생의 고지서는 8월 30일부터 조회 가능)
라. 유의사항: 등록금 납부 및 분할납부 신청 후에는 수강학점을 변경 및 취소할 수 없습니다.
8. 분할납부 안내:
공지사항 바로가기
9. 자세한 사항은 첨부파일을 확인하여 주시기 바랍니다.
10. 문의처: 첨부파일 (등록금 납부 안내) 참조"
electronic_engineering,"인공지능반도체 융합전공 과목(인공지능프로그래밍, EDA 기반 풀커스텀설계) 수강 신청자 모집",전자정보공학부,2023. 08. 25,788,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1283&pNo=41&code=notice,"인공지능반도체 융합전공 과목(인공지능프로그래밍, EDA 기반 풀커스텀설계) 수강 신청자 모집
2023. 08. 25
788
수강인원 부족으로 폐강위기에 있는 인공지능반도체 융합전공의 필수과목인 아래의 두 과목의 수강 신청자를 찾습니다
.
비교적 쉬운 수준의 내용을 다룰 예정이니 인공지능반도체에 관심있는 학생들은 이번 학기에 신청 해 주세요
.
과목 코드
교과목명
강의자
(
교번
)
개설학과
강의 시간
강의실
21500994
인공지능프로그래밍
유용석
(119557)
컴퓨터학부
화
,
수
12:00~13:15
정보과학관
21203
21500997
EDA
기반풀커스텀설계
문용
(9929)
전자정보공학부
IT
융합
월
12:00~13:15
수
13:30~14:45
형남공학관
05103
수강 과목 관련 문의
:
coco4019@ssu.ac.kr
(
인공지능반도체 융합전공
)"
electronic_engineering,반도체및디스플레이공정 2분반 증원 안내,전자정보공학부,2023. 08. 25,602,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1282&pNo=41&code=notice,"반도체및디스플레이공정 2분반 증원 안내
2023. 08. 25
602
안녕하세요.
반도체및디스플레이공정(2분반)
20명증원
합니다.
** 9/1일 10시부터 수강신청이 가능하니 참고하시길 바라겠습니다.
감사합니다."
electronic_engineering,2023-2학기 숭실대학교 차세대반도체학과 “디지털논리회로 실험” 수업조교 모집안내,전자정보공학부,2023. 08. 24,637,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1281&pNo=41&code=notice,"2023-2학기 숭실대학교 차세대반도체학과 “디지털논리회로 실험” 수업조교 모집안내
2023. 08. 24
637
(앙식)신청서_과목조교.hwp
2023-2
학기 숭실대학교 차세대반도체학과
“
디지털논리회로 실험
”
수업조교 모집안내
모집인원
: 1
명
해당과목
:
디지털논리회로 실험
(
집중이수제 과목
)
근무기간
: 9/1~10/20,
매주 금요일
15:00~19:00,
주
7
시간 이내 근무
역할
:
실습수업 보조
,
실습 키트 관리
자격
:  Verilog-HDL
을 이해하며 디지털설계에 관심있는 학생
(3
학년 이상
)
기타
: 9/1
첫 수업
.
수업전 실습관련된 교육이 진행될수 있음
급여
:
차세대반도체학과
(02-829-8225)
로 문의
접수방법 및 기간
1)
접수방법
:
아래의 서류를
disu@ssu.ac.kr
메일로 접수
신청서
,
성적증명서
(
필수
, 2023-1
학기까지 나온 걸로 제출해야함
)
예시
)
제출 시
,
파일 명
: [
수업조교
]
신청서
_
이름
/ [
수업조교
]
성적증명서
_
이름
2)
접수기간
: ~2023.08.29.(
화
)
9.
문의
:
차세대반도체학과 행정팀
(02-829-8225, disu@ssu.ac.kr)"
electronic_engineering,취업소모임 “풋클” 운영 안내,전자정보공학부,2023. 08. 24,807,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1280&pNo=41&code=notice,"취업소모임 “풋클” 운영 안내
2023. 08. 24
807
취업소모임 “풋클” 운영 안내
저는 전자정보공학부 학생들을 위하여 취업에 대한 정보를
공유하고, 준비하고, 연습하는 취업소모임 풋클을 10년 넘게 운영하는 정원국
교수입니다.
2023년 2학기를 맞이하여 다음과 같은 내용으로 운영하고자
합니다.
많은 참여하셔서 알찬 2학기 되시길 바랍니다.
(1) 대상 : 전자정보공학부 재학생 또는 졸업생
(2) 활동 내용
-  교수와의 개인 면담을 통한
개인 맞춤형 취업지도
-  4학년/졸업생들을 위한
실전클리닉
: 자기소개서 첨삭, 면접지도
-  취업 포트폴리오 구축을 위한
프로젝트반 운영
(작품반, 스터디반 등)
-  면접장에서 자신을 잘 표현하기 위한
발표연습반
-  취업 정보 공유 및 제공
-  기타 활동
(3) 참여 방법
- 카톡오픈방 (""풋클23-2"", 비번: 1235)에 참가하면 자동적으로 신청완료
- 참여명: 이름+학년+전공 (홍길동3전자,김숭실4융합)의 형식으로 입장
(4) 문의 : 정원국 교수 개인톡 (yesung0)"
electronic_engineering,성공적인 취업을 위한 자소서 검토 및 모의면접 참여자 모집,전자정보공학부,2023. 08. 23,842,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1279&pNo=41&code=notice,"성공적인 취업을 위한 자소서 검토 및 모의면접 참여자 모집
2023. 08. 23
842
안녕하십니까
?
전자정보공학부 민병준 교수입니다
.
“민병준 교수와 함께하는 취업 준비반”
5
기 학생을 모집합니다
.
본 취업 준비반은
2019
년에 시작하여 지금까지 삼성전자
, LG
전자
, SK
하이닉스 등 국내 유수 기업에 많은 성공적인 취업을 이루어 내었습니다
.
아래와 같이
2023
년 하반기 취업을 위한 자소서 검토 및 모의면접 참여자를 모집하니 관심 있는 학생들의 많은 연락 바랍니다
.
1.
대상자
: 2023
년 하반기 취업 희망자 중

전자정보공학부
(IT
융합전공
/
전자공학전공
) 4
학년 재학생 및 졸업생

타과
4
학년 재학생이나 졸업생 중 전자정보공학부 복수 및 부전공 학생
2.
활동 내용
,

자기소개서 검토 및 첨삭지도

모의 면접
(
대면 및 비대면
)
3.
모집 인원
:
선착순
10
명 내외
4.
문의
:
민병준 교수
(010-5424-0614)
저와 함께 성공적인 취업을 이루고 싶은 학생은
카톡이나 문자
로 본인의 이름과 전공
,
학년을 알려 주기 바랍니다
.
자기소개서는 피드백이 필요하고 면접 준비를 위해서는 모의 면접이 필요합니다
.
그러나 이런 활동은 학생 혼자 준비하기 매우 어렵습니다
.
성공적인 취업을 위해 저와 함께 준비를 하고자 하는 학생들의 많은 참여 바랍니다
."
electronic_engineering,반도체및디스플레이공정(2분반) 수요조사(완료),전자정보공학부,2023. 08. 21,748,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1276&pNo=41&code=notice,"반도체및디스플레이공정(2분반) 수요조사(완료)
2023. 08. 21
748
안녕하세요.
'반도체및디스플레이공정(2분반)'에 대한 수요조사를 진행 합니다.
먼저,
'반도체및디스플레이공정(1분반)'
은 강의실 변경이 어려운 상황으로
인해 증원이 어렵다는 점을 먼저 알려드립니다.
이에 대한 학생 여러분의 양해와 이해 부탁드립니다.
현재 상황에서의 최선의 대안을 찾기 위해 노력하겠습니다.
감사합니다."
electronic_engineering,2023년도 하반기 AI보안연구센터 학부생 인턴 모집,전자정보공학부,2023. 08. 18,792,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1275&pNo=41&code=notice,"2023년도 하반기 AI보안연구센터 학부생 인턴 모집
2023. 08. 18
792
2023년도 하반기 AI보안연구센터 학부생 인턴지원서_20230817.hwp
2023
년도 하반기
AI
보안연구센터 학부생 인턴 모집
과기정통부
ICT
연구센터인 숭실대
AI
보안연구센터에서 아래와 같이 학부생 인턴을 모집합니다
.
-
아
래
-
1.
분야
:
딥보이스 탐지 관련 연구 보조
2.
업무 내용
:
연구 보조
,
문서 작성 및 기타 보조업무
3.
대상
:
전자정보공학부
4
학년 재학생
(2023
학년
2
학기 기준
)
4.
인턴기간
: 2023
년
9
월
~ 2023
년
12
월
(4
개월
)
5.
근무시간 및 수당
: 10
시간
/
주
,  60
만원
/
월
6.
서류제출 마감
: 2023
년
9
월
1
일
(
금
)
까지
7.
제출방법
:
첨부의 지원서를 작성하여
aisrc1@ssu.ac.kr
로 메일 송부
끝
."
electronic_engineering,[전자공학전공] 2023-2학기 수강신청 증원안내_추가(08.18_14:00),전자정보공학부,2023. 08. 17,893,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1273&pNo=41&code=notice,"[전자공학전공] 2023-2학기 수강신청 증원안내_추가(08.18_14:00)
2023. 08. 17
893
﻿전자공학전공 증원과목 안내입니다.
1. 선형대수(나)_ 신현출 교수님 : 5명 증원 / 45명 정원
2. 신호및시스템(가)_임성빈 교수님 : 5명 증원 / 45명 정원
3. 신호및시스템(나)_임성빈 교수님 : 5명 증원 / 45명 정원
4. 신호및시스템(다)_홍민철 교수님 : 10명 증원 / 50명 정원
5. 회로망해석(가)_홍민철 교수님 : 5명 증원 / 45명 정원
6. 회로망해석(나)_홍민철 교수님 : 5명 증원 / 45명 정원
7. 디지털시스템설계_이성수 교수님 : 10명 증원 / 60명 정원
8. 응용전자회로(가)_박창근 교수님 : 5명 증원 / 45명 정원
9. 응용전자회로(나)_박창근 교수님 : 5명 증원 / 45명 정원
10.컴퓨터구조(가)_박민호 교수님 : 5명 증원 / 45명 정원
11. 컴퓨터구조(나)_박민호 교수님 : 5명 증원 / 45명 정원
** 9/1일 10시부터 수강신청 가능합니다. 참고하시길 바라겠습니다."
electronic_engineering,[IT융합전공] 2023-2학기 수강신청 증원안내,전자정보공학부,2023. 08. 17,649,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1271&pNo=41&code=notice,"[IT융합전공] 2023-2학기 수강신청 증원안내
2023. 08. 17
649
IT융합전공 증원과목 안내입니다. (9.1일날 정정기간에 신청가능합니다)
* 알고리즘 60명으로 증원 (이전에서 추가증원)
* 공학설계입문 (가)(나) 분반: 45명으로 증원
* 회로망해석 (가) : 45명으로 증원 (나반은 이미 증원함)
* 반도체소자 (나) : 45명으로 증원 (가반은 이미 증원함)
* 신호및시스템 (가) : 50명으로 증원 (나반은 이미 증원함)
** 고급프로그래밍(가) 분반과 신호및시스템은 강의실을 변경하였으니
착오없으시길 바랍니다
(교수님들께서 증원을 위해 변경해주셨어요 수업 열심히 듣기를 바랍니다 )
관리자수강신청은 학사팀에서 9.1일 11시부터 권한을 열어주므로 모두 그때 반영됩니다.
(그 전에 학부사무실에서 신청서 꼭 작성해서 제출해주세요)"
electronic_engineering,[LG Display 트랙] 2023년도 디스플레이 트랙 이수증 발급,전자정보공학부,2023. 08. 16,810,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1269&pNo=41&code=notice,"[LG Display 트랙] 2023년도 디스플레이 트랙 이수증 발급
2023. 08. 16
810
안녕하세요. 전자정보공학부 사무실 입니다.
2023년도 디스플레이 트랙 이수증 발급되었습니다.
학부사무실 형남공학관 317호에서 찾아가시기 바랍니다.
(학부 사무실 운영시간 : 10:00~17:00)
감사합니다."
electronic_engineering,[IT융합전공] 증원 안내 추가(8/10 14:30 수강신청가능),전자정보공학부,2023. 08. 10,731,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1268&pNo=42&code=notice,"[IT융합전공] 증원 안내 추가(8/10 14:30 수강신청가능)
2023. 08. 10
731
IT융합전공 증원안내입니다.
8월 10일 14:30부터 수강신청 가능합니다.
2150557301 회로망해석 (유광복) +5명증원 /총 수강인원 45명
2150557302
회로망해석
(유광복) +5명증원 /총 수강인원 45명
2150256401 반도체소자(오준택) +5명증원/총 수강인원 50명
2150256402  반도체소자(오준택) +5명증원/총 수강인원 45명
2150685301 알고리즘(김동성)  +5명증원/총 수강인원 60명"
electronic_engineering,[IT융합-차세대반도체] 머신러닝 증원 안내,전자정보공학부,2023. 08. 09,474,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1266&pNo=42&code=notice,"[IT융합-차세대반도체] 머신러닝 증원 안내
2023. 08. 09
474
머신러닝(
차세대반도체학과/ IT융합 개설)
: 각각 35명으로 5명 증원
8월10일(목) 반영됩니다."
electronic_engineering,[전자공학전공] 반도체및디스플레이공정 2분반 증원 안내(08.09.16시26분),전자정보공학부,2023. 08. 09,516,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1265&pNo=42&code=notice,"[전자공학전공] 반도체및디스플레이공정 2분반 증원 안내(08.09.16시26분)
2023. 08. 09
516
<전자공학전공 증원 안내>
1. 반도체및디스플레이공정 2분반
8월 10일(목) 전체 학년 수강신청 날 50명으로 증원됩니다.
(10명 추가)"
electronic_engineering,[IT융합] 증원 과목 안내_수정(08.09.17:00),전자정보공학부,2023. 08. 09,545,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1264&pNo=42&code=notice,"[IT융합] 증원 과목 안내_수정(08.09.17:00)
2023. 08. 09
545
* 반도체소자 1분반 :
45명
으로 5명 증원
* 알고리즘 :
55명
으로 15명 증원
*신호및시스템(나) :
50명
으로 10명 증원
- 전체 수강신청날인 10일 목요일날 반영됩니다."
electronic_engineering,[IT융합] 기초회로실험 시간표 변경 안내,전자정보공학부,2023. 08. 09,496,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1263&pNo=42&code=notice,"[IT융합] 기초회로실험 시간표 변경 안내
2023. 08. 09
496
IT 융합전공 2학년 및 기초회로실험 수강을 희망하는 학생 여러분,
이번 2학기 기초회로실험 과목을 맡은 민병준입니다.
이번 학기에 기초회로실험 6개 분반을 개설하였는데, 일부 분반 수업이 다른 전공과목과 시간이 겹쳐 폐강 위기에 처했습니다.
그런데 많은 학생이, 시간이 겹치지 않은 분반에 수강 신청을 하지 못하는 모순이 발생하여서, 부득이 다음과 같이 수업 시간을
변경하였습니다.
*   2150438904 기초회로실험 4분반:
목 15:00 ~ 16:50 -->
목: 18:00 ~ 19:50
*   2150438906 기초회로실험 6분반:
금 15:00 ~ 16:50 -->
화: 18:00 ~ 19:50
(금요일 저녁이아님!!)
월요일과 수요일은 3학년 IOT 실험 과목이 우리가 사용할 312호 실험실을 거의 종일 사용하기 때문에 기초회로실험을 진행하기가
어렵습니다.
따라서 지금까지 수강 신청을 하지 못한 학생들이나, 10일에 처음 수강신청을 하는 학생들은 위와 같이 변경된 시간표에 따라, 1
0일
전체 학년 신청일에 수강신청을 해 주기 바랍니다.
저녁 시간에 수업이 진행돼서 매우 미안하게 생각하며, 이번 학기에 발생한 시간표 상의 문제를 해결하기 위한 불가피한 선택임을 이해해주기 바랍니다.
그리고 이미
4, 6분반에 수강 신청을 한 7명의 학생들에게는 관리자 권한 수강 신청 기회를 줄 예정
이니, 필요하면 과 사무실 백나영조교님께 직접 연락(02-820-0630)하기 바랍니다."
electronic_engineering,[전자공학전공] 디지털시스템설계/ 자동차전자및반도체 증원 안내 수정(08.09.10시24분),전자정보공학부,2023. 08. 08,725,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1262&pNo=42&code=notice,"[전자공학전공] 디지털시스템설계/ 자동차전자및반도체 증원 안내 수정(08.09.10시24분)
2023. 08. 08
725
<전자공학전공 증원 안내>
1.디지털시스템설계
8월 10일(목) 전체 학년 수강신청 날 50명으로 증원됩니다.
(10명 추가)
2.자동차전자및반도체_수정
8월 10일(목) 전체 학년 수강신청 날 70명으로 증원됩니다.
(30명 추가)"
electronic_engineering,2023년 반도체공학회 『정진용장학생』 선발 공고,전자정보공학부,2023. 08. 08,1670,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1261&pNo=42&code=notice,"2023년 반도체공학회 『정진용장학생』 선발 공고
2023. 08. 08
1670
[정진용장학금] 지원서.docx
2023
년 반도체공학회
『
정진용장학생
』
선발 공고
반도체공학회에서는 반도체 공학 분야를 공부하는 학부와 대학원 학생들의 학업 동기를 고취하고 학업 증진을 위하여 『정진용장학금』을 수여하고자 합니다
.
우수 학생이 선발될 수 있도록 많은 분들의 지원과 후보 추천을 부탁드립니다
.
l
장학금 액수
Ø
학부생
0
명
: 100
만원
/
명
Ø
대학원생
0
명
: 100
만원
/
명
l
장학금 수여 시기
Ø
반도체공학회 하계학술대회 또는 종합학술대회
l
장학생 선발 기준
Ø
전기
,
전자 및 반도체 공학 분야를 공부하는 학부 및 대학원 재학생
Ø
학업 수행 능력이 유사한 경우 장학금의 필요 여건을 고려함
.
l
지원 서류
Ø
정진용장학금 지원서와 교수 추천서
(
첨부 양식
)
Ø
대학 및 대학원 성적 증명서
(
학사
,
석사
,
박사 성적 일체 포함
)
l
지원 기한
:
2023
년
8
월
7
일
(
월
)~11
월
15
일
(
수
)
l
지원 방법
Ø
E-mail
접수
:
반도체공학회 사무국
secretary@theise.org
Ø
E-mail
제목 형태 및 접수 서류 제목 형태
: [
정진용장학생 지원
]
ㅇㅇ대
(
대학
)
김ㅇㅇ
(
성명
)
l
심사 절차
:
심사위원회 구성 후 선발 기준에 적합한 후보들을
2023
년
11
월
30
일
(
목
)
까지
선정하여 개별 통지함
.
20
23
년
8
월
7
일"
electronic_engineering,[전자공학전공]단기 강좌 수요 조사,전자정보공학부,2023. 08. 03,861,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1260&pNo=42&code=notice,"[전자공학전공]단기 강좌 수요 조사
2023. 08. 03
861
﻿안녕하세요.
전자공학전공에서 학생들을 위한 단기강좌에 대한 수요조사를
진행하고 있습니다. 여러분들의 의견을 반영하여 풍성하고
유익한 강좌를 개설하고자 합니다.
아래 링크를 통해 간다한 설문에
참여해주시면 감사하겠습니다.
[전자공학전공 단기 강좌 수요조사 링크]
https://forms.gle/UXxTrs5wsWZuieAk6
수요조사에 참여해주시는 모든 학생들께 감사드리며,
많은 참여 부탁드립니다!"
